PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
190.0,12800,-55.9,-60.9,53,0.06,131,22,349.2,349.4,349.2
186.0,12935,-56.7,-62.6,47,0.05,135,21,350.0,350.2,350.0
181.0,13108,-57.7,-64.7,40,0.04,131,18,351.1,351.3,351.1
169.0,13536,-61.2,-65.2,59,0.04,120,11,352.2,352.4,352.2
165.0,13685,-62.4,-65.4,67,0.04,125,9,352.6,352.8,352.6
161.0,13838,-63.7,-65.6,77,0.03,134,9,352.9,353.1,352.9
155.0,14071,-65.7,-69.8,56,0.02,148,10,353.4,353.5,353.4
152.0,14190,-66.7,-70.3,60,0.02,155,10,353.7,353.8,353.7
150.0,14270,-67.3,-70.6,63,0.02,155,8,354.0,354.1,354.0
132.0,15028,-73.3,-76.7,60,0.01,145,17,356.4,356.5,356.4
128.0,15207,-74.2,-78.1,55,0.01,155,19,358.0,358.1,358.0
122.0,15486,-75.5,-80.2,48,0.01,165,13,360.5,360.6,360.5
112.0,15970,-79.1,-83.6,48,0.00,260,13,362.7,362.7,362.7
110.0,16072,-79.9,-84.3,48,0.00,265,11,363.1,363.1,363.1
105.0,16335,-81.9,-86.2,48,0.00,250,6,364.2,364.2,364.2
101.0,16555,-83.5,-87.7,48,0.00,185,6,365.1,365.1,365.1
100.0,16610,-83.7,-88.0,47,0.00,185,6,365.8,365.8,365.8
95.0,16890,-85.7,-89.9,48,0.00,130,11,367.2,367.2,367.2
89.0,17245,-88.3,-92.3,48,0.00,140,14,369.0,369.0,369.0
85.4,17470,-89.9,-93.8,48,0.00,115,14,370.1,370.1,370.1
85.0,17496,-89.4,-93.4,47,0.00,115,14,371.7,371.7,371.7
82.0,17691,-85.2,-90.7,38,0.00,105,30,383.9,384.0,383.9
80.9,17765,-83.7,-89.7,35,0.00,105,29,388.6,388.6,388.6
75.0,18186,-82.1,-89.1,30,0.00,105,25,400.5,400.5,400.5
71.1,18483,-83.7,-89.7,35,0.00,82,19,403.2,403.2,403.2
70.0,18570,-82.5,-89.5,30,0.00,75,17,407.6,407.6,407.6
69.0,18652,-81.5,-89.3,26,0.00,75,15,411.5,411.5,411.5
64.0,19081,-76.1,-88.3,13,0.00,0,16,432.3,432.3,432.3
62.1,19253,-73.9,-87.9,10,0.00,354,12,440.8,440.8,440.8
61.0,19359,-73.3,-88.0,9,0.00,350,10,444.4,444.4,444.4
59.0,19557,-72.2,-88.3,7,0.00,20,5,451.2,451.2,451.2
56.0,19867,-70.4,-88.7,5,0.00,55,11,462.1,462.1,462.1
50.0,20540,-66.5,-89.5,3,0.00,65,36,486.4,486.4,486.4
45.1,21167,-64.3,-89.3,2,0.00,80,49,506.2,506.3,506.2
45.0,NaN,NaN,NaN,NaN,NaN,80,49,NaN,NaN,NaN
