PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
245.0,11127,-41.7,-46.2,61,0.25,238,15,345.9,347.0,346.0
243.0,11182,-42.3,-49.3,46,0.18,234,14,345.8,346.6,345.9
239.0,11294,-42.8,-53.8,29,0.11,225,14,346.7,347.1,346.7
237.0,11351,-43.1,-56.1,23,0.08,224,14,347.1,347.5,347.1
212.0,12091,-48.9,-64.9,14,0.03,208,14,349.3,349.4,349.3
200.0,12470,-52.1,-67.1,15,0.02,200,14,350.1,350.2,350.1
196.0,12599,-53.2,-67.5,16,0.02,195,14,350.3,350.4,350.3
185.0,12969,-56.5,-68.5,21,0.02,200,14,350.9,351.0,350.9
174.0,13353,-59.0,-70.5,21,0.02,205,13,352.9,352.9,352.9
169.0,13536,-60.2,-71.5,22,0.01,245,10,353.8,353.9,353.8
164.0,13724,-61.5,-72.5,22,0.01,285,13,354.8,354.8,354.8
150.0,14270,-66.3,-72.3,43,0.01,300,20,355.7,355.8,355.7
146.0,14433,-67.7,-72.7,49,0.01,311,23,356.0,356.1,356.0
143.0,14557,-68.7,-74.8,41,0.01,320,25,356.4,356.4,356.4
136.0,14856,-71.1,-79.8,27,0.01,310,33,357.2,357.2,357.2
135.0,14900,-71.5,-80.5,25,0.00,309,32,357.3,357.4,357.3
119.0,15635,-77.5,-81.6,52,0.00,290,23,359.4,359.4,359.4
116.0,15778,-78.8,-82.9,51,0.00,265,17,359.8,359.8,359.8
113.0,15925,-80.0,-84.3,49,0.00,240,17,360.1,360.1,360.1
101.0,16555,-85.5,-90.1,44,0.00,220,24,361.3,361.3,361.3
100.0,16610,-85.9,-90.4,45,0.00,220,24,361.5,361.5,361.5
93.0,17005,-88.1,-92.4,45,0.00,200,19,364.8,364.8,364.8
91.0,17124,-87.3,-91.9,43,0.00,200,13,368.6,368.6,368.6
90.0,17184,-86.9,-91.6,42,0.00,205,11,370.6,370.6,370.6
88.0,17307,-86.1,-91.1,40,0.00,280,5,374.6,374.7,374.6
85.0,17497,-84.8,-90.3,38,0.00,0,12,381.0,381.0,381.0
83.0,17628,-83.9,-89.8,36,0.00,20,18,385.4,385.4,385.4
82.1,17687,-83.5,-89.5,35,0.00,25,17,387.4,387.4,387.4
82.0,17694,-83.5,-89.5,35,0.00,25,17,387.4,387.4,387.4
80.0,17830,-84.4,-90.4,35,0.00,30,10,388.3,388.4,388.3
78.0,17970,-85.3,-91.3,34,0.00,45,8,389.3,389.3,389.3
76.8,18055,-85.9,-91.9,34,0.00,69,11,389.8,389.9,389.8
76.0,18113,-85.5,-91.9,32,0.00,85,13,391.8,391.8,391.8
73.0,18334,-84.0,-91.9,25,0.00,85,19,399.5,399.6,399.5
72.8,18349,-83.9,-91.9,24,0.00,86,19,400.1,400.1,400.1
70.0,18570,-77.1,-88.1,16,0.00,100,20,419.1,419.1,419.1
67.0,18822,-75.9,-89.4,11,0.00,110,34,426.9,426.9,426.9
66.4,18874,-75.7,-89.7,10,0.00,108,33,428.5,428.5,428.5
63.2,19158,-77.3,-90.3,11,0.00,94,28,431.1,431.1,431.1
59.0,19561,-72.8,-90.0,6,0.00,75,20,449.9,449.9,449.9
55.5,19919,-68.7,-89.7,3,0.00,86,29,467.1,467.1,467.1
53.0,20193,-69.7,-89.8,4,0.00,95,35,471.0,471.0,471.0
50.0,20540,-70.9,-89.9,5,0.00,100,37,476.0,476.0,476.0
48.9,20672,-71.3,-90.3,5,0.00,98,37,478.1,478.1,478.1
45.0,21164,-70.6,-91.0,4,0.00,90,39,491.4,491.4,491.4
43.7,21338,-70.3,-91.3,3,0.00,90,46,496.1,496.2,496.1
41.0,21726,-65.8,-90.8,2,0.00,90,60,516.5,516.6,516.5
38.5,22108,-61.3,-90.3,1,0.00,94,53,537.3,537.3,537.3
38.0,22189,-61.6,-90.4,1,0.00,95,52,538.5,538.5,538.5
34.5,22785,-63.9,-90.9,1,0.00,98,61,547.6,547.6,547.6
33.0,23060,-62.6,-90.5,1,0.00,100,65,558.1,558.1,558.1
30.0,23650,-59.7,-89.7,1,0.00,85,59,581.3,581.3,581.3
24.0,25057,-56.4,-89.0,1,0.01,100,75,629.3,629.4,629.3
23.6,25163,-56.1,-88.9,1,0.01,100,75,633.1,633.1,633.1
23.3,25244,-55.9,-88.9,1,0.01,98,68,636.0,636.0,636.0
21.3,25825,-47.7,-85.7,1,0.01,87,20,677.1,677.2,677.1
21.0,25919,-47.9,-85.7,1,0.01,85,12,679.2,679.3,679.2
20.0,26240,-48.7,-85.7,1,0.01,75,8,686.3,686.5,686.4
19.5,26406,-49.7,-86.7,1,0.01,NaN,NaN,688.2,688.4,688.2
