PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
211.0,12105,-51.3,-69.3,10,0.02,125,31,346.0,346.1,346.0
200.0,12450,-54.1,-70.1,12,0.02,125,33,346.9,347.0,346.9
189.0,12811,-56.7,-76.7,6,0.01,125,40,348.4,348.4,348.4
187.0,12878,-57.2,-76.8,7,0.01,125,41,348.6,348.6,348.6
181.0,13084,-58.9,-76.9,8,0.01,121,35,349.1,349.2,349.1
175.0,13296,-58.1,-80.1,4,0.00,117,28,353.9,353.9,353.9
165.0,13660,-61.1,-80.8,6,0.00,110,17,354.9,354.9,354.9
150.0,14250,-65.9,-81.9,9,0.00,105,11,356.4,356.4,356.4
148.0,14330,-66.6,-81.9,10,0.00,105,11,356.5,356.5,356.5
136.0,14832,-71.1,-81.6,20,0.00,150,10,357.3,357.3,357.3
130.0,15100,-73.5,-81.5,29,0.00,61,4,357.6,357.6,357.6
126.0,15279,-74.8,-82.1,32,0.00,0,0,358.4,358.5,358.5
107.0,16212,-81.7,-85.3,55,0.00,62,12,362.6,362.6,362.6
102.0,16479,-83.1,-87.9,44,0.00,80,16,364.9,364.9,364.9
101.0,16534,-80.9,-87.9,30,0.00,75,20,370.1,370.1,370.1
100.0,16590,-79.9,-87.9,26,0.00,75,20,373.1,373.1,373.1
98.0,16706,-76.5,-86.5,19,0.00,45,20,381.9,381.9,381.9
97.0,16764,-76.8,-86.9,19,0.00,30,20,382.5,382.5,382.5
93.0,17006,-77.8,-88.3,17,0.00,15,20,385.0,385.0,385.0
87.9,17329,-79.3,-90.3,15,0.00,53,17,388.3,388.3,388.3
87.0,17388,-78.7,-90.1,14,0.00,60,16,390.7,390.7,390.7
84.0,17589,-76.5,-89.4,12,0.00,105,10,399.0,399.0,399.0
83.7,17610,-76.3,-89.3,11,0.00,110,10,399.9,399.9,399.9
82.0,17727,-77.1,-89.9,12,0.00,140,12,400.6,400.6,400.6
77.0,18088,-79.5,-91.6,12,0.00,150,24,402.8,402.8,402.8
76.3,18140,-79.9,-91.9,12,0.00,149,23,403.1,403.1,403.1
72.0,18469,-79.7,-92.6,11,0.00,140,15,410.2,410.2,410.2
71.3,18525,-79.7,-92.7,10,0.00,133,13,411.4,411.4,411.4
71.0,18549,-79.0,-92.2,10,0.00,130,12,413.4,413.4,413.4
70.0,18630,-76.7,-90.7,9,0.00,35,4,420.0,420.0,420.0
69.0,18713,-75.5,-90.1,9,0.00,35,4,424.2,424.2,424.2
68.3,18772,-74.7,-89.7,8,0.00,23,5,427.2,427.2,427.2
64.0,19143,-76.3,-90.4,9,0.00,305,10,431.7,431.7,431.7
57.0,19805,-79.2,-91.6,12,0.00,305,12,439.6,439.6,439.6
56.0,19906,-79.7,-91.8,12,0.00,295,11,440.8,440.9,440.8
55.5,19957,-79.9,-91.9,12,0.00,270,9,441.5,441.5,441.5
51.0,20437,-77.3,-90.9,10,0.00,105,8,458.3,458.3,458.3
50.0,20550,-76.7,-90.7,9,0.00,95,10,462.4,462.4,462.4
47.3,20871,-74.5,-90.5,7,0.00,77,29,475.0,475.0,475.0
47.0,20908,-74.6,-90.6,7,0.00,75,31,475.7,475.7,475.7
45.0,21160,-75.0,-91.0,7,0.00,85,45,480.6,480.6,480.6
43.0,21423,-75.4,-91.4,7,0.00,80,40,485.8,485.8,485.8
41.0,21699,-75.9,-91.9,7,0.00,81,46,491.3,491.3,491.3
34.9,22654,-65.5,-91.5,2,0.00,83,66,541.6,541.6,541.6
31.0,23379,-63.1,-90.7,1,0.00,85,81,566.6,566.6,566.6
30.0,23580,-62.5,-90.5,1,0.00,80,80,573.7,573.7,573.7
29.9,23601,-62.5,-90.5,1,0.00,80,80,574.2,574.3,574.2
28.9,23810,-63.1,-91.1,1,0.00,83,81,578.2,578.2,578.2
26.0,24469,-58.7,-90.0,1,0.00,90,82,608.5,608.5,608.5
25.4,24614,-57.7,-89.7,1,0.01,87,86,615.3,615.4,615.3
25.0,24717,-55.8,-88.8,1,0.01,85,88,623.7,623.7,623.7
24.8,24769,-54.8,-88.4,1,0.01,85,88,627.9,628.0,627.9
23.2,25200,-46.7,-84.7,1,0.01,82,46,663.7,663.8,663.7
22.2,25494,-44.5,-82.5,1,0.02,80,19,678.6,678.9,678.6
22.0,25554,-44.6,-82.5,1,0.02,80,13,680.0,680.2,680.0
21.0,25865,-45.4,-82.8,1,0.02,105,5,686.9,687.1,686.9
20.0,26190,-46.1,-83.1,1,0.02,180,22,694.3,694.5,694.3
