PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
234.0,11418,-44.5,-51.5,45,0.14,180,32,346.2,346.9,346.3
200.0,12450,-53.9,-56.3,75,0.09,180,27,347.2,347.7,347.3
198.0,12514,-54.5,-56.8,76,0.09,181,28,347.3,347.7,347.3
196.0,12579,-55.3,-58.6,67,0.07,181,28,347.0,347.4,347.1
173.0,13360,-61.1,-71.1,25,0.02,187,34,350.1,350.1,350.1
164.0,13687,-62.9,-74.0,21,0.01,190,37,352.5,352.5,352.5
157.0,13954,-64.3,-76.3,18,0.01,201,30,354.5,354.5,354.5
151.0,14190,-66.3,-76.6,22,0.01,210,23,354.9,355.0,354.9
150.0,14230,-66.7,-76.7,23,0.01,220,21,355.0,355.0,355.0
149.0,14270,-67.0,-76.9,23,0.01,220,21,355.1,355.2,355.1
145.0,14431,-68.2,-77.8,24,0.01,245,22,355.8,355.8,355.8
120.0,15551,-76.9,-83.9,32,0.00,260,41,359.7,359.7,359.7
100.0,16590,-81.5,-87.5,36,0.00,230,21,370.0,370.0,370.0
89.0,17238,-84.9,-90.0,40,0.00,170,33,375.8,375.8,375.8
87.1,17358,-85.5,-90.5,41,0.00,160,31,376.9,376.9,376.9
87.0,17364,-85.3,-90.4,40,0.00,160,31,377.4,377.4,377.4
84.4,17533,-80.5,-88.5,26,0.00,138,28,390.4,390.4,390.4
84.0,17560,-80.5,-88.6,25,0.00,135,27,390.9,390.9,390.9
82.0,17696,-80.5,-88.9,24,0.00,125,18,393.6,393.6,393.6
78.0,17978,-80.6,-89.6,21,0.00,125,26,399.1,399.1,399.1
71.9,18437,-80.7,-90.7,18,0.00,134,5,408.3,408.3,408.3
71.0,18509,-78.8,-90.2,14,0.00,135,2,413.8,413.8,413.8
70.0,18590,-76.7,-89.7,11,0.00,135,2,420.0,420.0,420.0
68.4,18724,-73.5,-87.5,10,0.00,125,4,429.6,429.7,429.6
64.0,19111,-75.5,-89.5,10,0.00,95,11,433.6,433.6,433.6
63.5,19157,-75.7,-89.7,10,0.00,85,11,434.0,434.1,434.0
61.0,19392,-74.7,-89.5,9,0.00,35,10,441.3,441.4,441.3
60.0,19489,-74.2,-89.5,8,0.00,55,17,444.4,444.4,444.4
56.0,19893,-72.5,-89.2,7,0.00,45,22,457.3,457.3,457.3
52.7,20249,-70.9,-88.9,5,0.00,71,19,468.9,468.9,468.9
51.0,20443,-71.2,-89.2,5,0.00,85,17,472.7,472.8,472.7
50.0,20560,-71.3,-89.3,5,0.00,85,16,475.1,475.1,475.1
48.0,20801,-71.6,-89.6,5,0.00,105,25,479.9,479.9,479.9
46.4,21000,-71.9,-89.9,5,0.00,96,30,483.9,483.9,483.9
42.0,21595,-67.7,-89.8,3,0.00,70,45,508.3,508.3,508.3
40.1,21872,-65.7,-89.7,2,0.00,89,51,520.0,520.0,520.0
38.0,22196,-67.6,-90.2,3,0.00,110,57,523.3,523.3,523.3
37.0,22356,-68.5,-90.5,3,0.00,108,58,524.9,525.0,524.9
32.3,23183,-61.3,-89.3,1,0.00,96,65,564.9,564.9,564.9
30.0,23640,-62.1,-89.1,2,0.00,90,69,574.8,574.8,574.8
29.0,23849,-62.4,-89.4,2,0.00,90,69,579.5,579.6,579.5
28.0,24066,-62.7,-89.7,2,0.00,90,69,584.5,584.6,584.5
24.1,24993,-61.3,-89.3,1,0.01,90,71,614.2,614.2,614.2
23.0,25285,-59.2,-88.2,1,0.01,90,72,628.5,628.5,628.5
22.0,25564,-57.3,-87.1,1,0.01,95,70,642.3,642.4,642.3
21.8,25621,-56.9,-86.9,1,0.01,NaN,NaN,645.2,645.3,645.2
