data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-01-26 00:00:00,250.0,11010,-39.7,-60.7,9,0.04,130,13,346.9,347.1,346.9,NaN
2026-01-26 00:00:00,245.0,11148,-40.9,-61.9,9,0.04,130,14,347.1,347.3,347.1,NaN
2026-01-26 00:00:00,242.0,11230,-41.6,-62.1,9,0.04,130,15,347.3,347.5,347.3,NaN
2026-01-26 00:00:00,230.0,11569,-44.5,-62.7,11,0.04,165,20,347.9,348.1,347.9,NaN
2026-01-26 00:00:00,215.0,12018,-48.4,-63.6,16,0.03,150,27,348.7,348.9,348.7,NaN
2026-01-26 00:00:00,200.0,12500,-52.5,-64.5,22,0.03,165,28,349.5,349.6,349.5,NaN
2026-01-26 00:00:00,170.0,13527,-61.9,-69.9,34,0.02,169,31,350.5,350.6,350.5,NaN
2026-01-26 00:00:00,165.0,13709,-63.4,-71.4,33,0.02,170,32,351.0,351.1,351.0,NaN
2026-01-26 00:00:00,150.0,14290,-68.1,-76.1,31,0.01,155,36,352.6,352.6,352.6,NaN
2026-01-26 00:00:00,145.0,14489,-69.6,-77.1,33,0.01,155,37,353.4,353.4,353.4,NaN
2026-01-26 00:00:00,136.0,14866,-72.4,-79.0,37,0.01,150,32,354.9,354.9,354.9,NaN
2026-01-26 00:00:00,125.0,15361,-76.2,-81.4,44,0.00,110,14,356.8,356.8,356.8,NaN
2026-01-26 00:00:00,123.0,15456,-76.9,-81.9,45,0.00,112,12,357.1,357.2,357.1,NaN
2026-01-26 00:00:00,121.0,15549,-77.3,-82.5,44,0.00,115,10,358.1,358.1,358.1,NaN
2026-01-26 00:00:00,109.0,16142,-80.0,-86.3,35,0.00,140,2,363.9,363.9,363.9,NaN
2026-01-26 00:00:00,103.0,16464,-81.5,-88.3,31,0.00,330,12,367.0,367.0,367.0,NaN
2026-01-26 00:00:00,102.0,16519,-81.7,-88.7,30,0.00,330,12,367.6,367.6,367.6,NaN
2026-01-26 00:00:00,100.0,16630,-82.5,-88.5,36,0.00,330,12,368.1,368.1,368.1,NaN
2026-01-26 00:00:00,95.0,16913,-84.3,-89.8,38,0.00,0,18,370.0,370.0,370.0,NaN
2026-01-26 00:00:00,89.8,17225,-86.3,-91.2,41,0.00,45,22,372.0,372.0,372.0,NaN
2026-01-26 00:00:00,87.0,17398,-86.1,-91.6,37,0.00,65,28,375.7,375.7,375.7,NaN
2026-01-26 00:00:00,81.0,17790,-85.8,-92.5,29,0.00,110,14,384.2,384.2,384.2,NaN
2026-01-26 00:00:00,80.1,17851,-85.7,-92.7,28,0.00,123,18,385.6,385.6,385.6,NaN
2026-01-26 00:00:00,80.0,17858,-85.6,-92.7,28,0.00,125,18,385.9,385.9,385.9,NaN
2026-01-26 00:00:00,74.0,18295,-79.7,-90.3,16,0.00,100,30,407.1,407.1,407.1,NaN
2026-01-26 00:00:00,71.9,18457,-77.5,-89.5,13,0.00,105,21,415.1,415.1,415.1,NaN
2026-01-26 00:00:00,70.0,18610,-77.9,-89.9,13,0.00,110,12,417.4,417.4,417.4,NaN
2026-01-26 00:00:00,69.0,18693,-77.5,-89.8,13,0.00,110,12,419.9,419.9,419.9,NaN
2026-01-26 00:00:00,68.0,18777,-77.2,-89.7,12,0.00,140,8,422.4,422.5,422.4,NaN
2026-01-26 00:00:00,66.2,18931,-76.5,-89.5,11,0.00,212,11,427.2,427.2,427.2,NaN
2026-01-26 00:00:00,66.0,18948,-76.6,-89.6,11,0.00,220,11,427.4,427.4,427.4,NaN
2026-01-26 00:00:00,63.0,19216,-77.7,-90.7,11,0.00,200,11,430.6,430.6,430.6,NaN
2026-01-26 00:00:00,62.5,19261,-77.9,-90.9,11,0.00,187,10,431.1,431.2,431.1,NaN
2026-01-26 00:00:00,60.0,19497,-77.3,-90.7,10,0.00,120,4,437.5,437.5,437.5,NaN
2026-01-26 00:00:00,58.0,19693,-76.8,-90.5,10,0.00,80,12,442.9,442.9,442.9,NaN
2026-01-26 00:00:00,56.0,19896,-76.3,-90.3,10,0.00,90,15,448.5,448.5,448.5,NaN
2026-01-26 00:00:00,54.0,20106,-75.8,-90.1,9,0.00,65,13,454.4,454.4,454.4,NaN
2026-01-26 00:00:00,50.0,20550,-74.7,-89.7,8,0.00,85,16,467.1,467.1,467.1,NaN
2026-01-26 00:00:00,48.8,20691,-74.5,-90.5,7,0.00,87,22,470.8,470.8,470.8,NaN
2026-01-26 00:00:00,43.0,21453,-69.3,-90.4,3,0.00,100,52,501.0,501.0,501.0,NaN
2026-01-26 00:00:00,36.0,22523,-61.9,-90.3,1,0.00,100,61,546.0,546.0,546.0,NaN
2026-01-26 00:00:00,34.6,22762,-60.3,-90.3,1,0.00,98,59,556.5,556.5,556.5,NaN
2026-01-26 00:00:00,34.1,22853,-60.3,-90.3,1,0.00,98,59,558.8,558.9,558.8,NaN
2026-01-26 00:00:00,32.0,23249,-60.6,-89.8,1,0.00,95,56,568.1,568.2,568.1,NaN
2026-01-26 00:00:00,31.7,23307,-60.7,-89.7,1,0.00,NaN,NaN,569.5,569.6,569.5,NaN
