PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
399.5,7620,-15.2,-21.3,60,1.76,85,13,335.3,341.8,335.7
390.0,7801,-16.3,-24.3,50,1.38,73,15,336.1,341.3,336.4
383.6,7925,-17.2,-24.1,55,1.42,65,16,336.5,341.8,336.8
370.0,8194,-19.3,-23.8,68,1.52,78,17,337.2,342.9,337.6
368.2,8230,-19.5,-24.9,63,1.39,80,17,337.4,342.7,337.7
353.4,8534,-21.3,-33.7,32,0.63,100,17,339.0,341.5,339.1
352.0,8562,-21.5,-34.5,30,0.59,100,17,339.1,341.4,339.2
337.0,8881,-23.9,-31.9,48,0.79,99,18,340.1,343.2,340.3
315.0,9370,-26.7,-42.7,21,0.28,96,19,342.8,344.0,342.9
310.0,9485,-27.1,-46.1,15,0.20,96,19,343.8,344.7,343.9
307.0,9555,-27.7,-39.7,31,0.40,96,20,343.9,345.6,344.0
300.0,9720,-29.3,-44.3,22,0.25,95,20,344.0,345.0,344.0
286.1,10058,-32.3,-45.4,26,0.23,95,18,344.4,345.4,344.5
285.0,10086,-32.5,-45.5,26,0.23,96,18,344.5,345.4,344.5
278.0,10261,-33.7,-51.7,15,0.12,105,17,345.2,345.7,345.2
274.0,10363,-34.5,-50.4,18,0.14,110,16,345.5,346.1,345.5
265.0,10597,-36.3,-47.3,31,0.20,87,14,346.1,347.0,346.2
262.3,10668,-36.8,-49.1,27,0.17,80,14,346.5,347.2,346.5
259.0,10756,-37.3,-51.3,22,0.13,80,16,346.9,347.5,347.0
250.0,11000,-39.5,-52.5,24,0.12,80,23,347.2,347.7,347.2
239.9,11278,-41.9,-54.2,25,0.10,80,24,347.7,348.1,347.7
236.0,11390,-42.9,-54.9,26,0.09,82,23,347.8,348.2,347.9
200.0,12480,-52.3,-56.6,60,0.09,100,12,349.8,350.2,349.8
199.5,12497,-52.5,-56.5,61,0.09,105,11,349.8,350.2,349.8
198.0,12545,-52.9,-56.3,66,0.09,104,11,349.8,350.3,349.9
164.2,13716,-63.6,-68.2,53,0.02,90,13,351.2,351.3,351.2
156.0,14034,-66.5,-71.5,49,0.02,96,15,351.4,351.4,351.4
150.0,14270,-68.5,-73.5,49,0.01,100,16,351.9,352.0,351.9
148.6,14326,-69.0,-74.1,47,0.01,110,17,352.0,352.1,352.0
140.0,14680,-72.1,-78.1,40,0.01,106,18,352.6,352.6,352.6
126.9,15240,-75.9,-81.2,43,0.00,100,20,355.8,355.8,355.8
108.2,16154,-82.1,-86.2,49,0.00,145,27,360.8,360.8,360.8
101.0,16545,-84.7,-88.4,52,0.00,141,30,362.8,362.8,362.8
100.0,16600,-85.1,-88.8,52,0.00,140,31,363.1,363.1,363.1
97.0,16764,-85.6,-89.2,53,0.00,135,33,365.2,365.2,365.2
94.0,16939,-86.1,-89.6,54,0.00,140,13,367.5,367.5,367.5
92.0,17056,-86.5,-89.9,54,0.00,125,9,369.1,369.1,369.1
90.0,17177,-86.9,-90.2,55,0.00,110,11,370.6,370.6,370.6
88.8,17250,-87.1,-90.4,55,0.00,110,16,371.6,371.6,371.6
86.0,17424,-87.7,-91.6,49,0.00,110,27,373.9,373.9,373.9
83.8,17565,-88.1,-92.6,44,0.00,110,24,375.8,375.8,375.8
82.0,17685,-85.4,-92.0,31,0.00,110,18,383.6,383.6,383.6
80.0,17822,-82.4,-91.3,21,0.00,110,19,392.6,392.6,392.6
78.3,17941,-79.7,-90.7,15,0.00,85,27,400.5,400.5,400.5
78.0,17963,-77.8,-89.6,14,0.00,80,29,404.9,404.9,404.9
77.5,18000,-74.7,-87.7,12,0.00,76,28,412.1,412.1,412.1
75.8,18130,-70.7,-87.7,7,0.00,64,24,423.1,423.1,423.1
70.0,18600,-71.7,-91.7,4,0.00,20,11,430.7,430.7,430.7
67.0,18856,-72.7,-91.5,4,0.00,105,4,433.9,433.9,433.9
63.0,19215,-74.1,-91.1,6,0.00,140,10,438.5,438.5,438.5
60.9,19413,-74.9,-90.9,7,0.00,135,11,441.0,441.0,441.0
58.7,19626,-74.9,-90.9,7,0.00,122,18,445.7,445.7,445.7
56.0,19904,-70.4,-90.0,4,0.00,105,26,461.9,462.0,461.9
54.2,20097,-67.3,-89.3,3,0.00,88,26,473.4,473.5,473.4
51.0,20462,-69.0,-90.2,3,0.00,55,25,477.9,477.9,477.9
50.0,20580,-69.5,-90.5,3,0.00,70,25,479.3,479.3,479.3
49.0,20700,-69.7,-90.4,4,0.00,90,28,481.5,481.5,481.5
46.8,20974,-70.3,-90.3,4,0.00,86,29,486.5,486.5,486.5
46.0,21078,-70.0,-90.3,4,0.00,85,30,489.7,489.7,489.7
44.0,21344,-69.2,-90.2,3,0.00,105,34,497.9,498.0,497.9
41.0,21768,-67.9,-90.0,3,0.00,95,41,511.3,511.4,511.3
38.9,22083,-66.9,-89.9,3,0.00,109,44,521.5,521.5,521.5
38.0,22224,-67.5,-90.1,3,0.00,115,45,523.4,523.4,523.4
36.7,22434,-68.5,-90.5,3,0.00,111,47,526.1,526.2,526.1
31.0,23469,-61.1,-89.0,1,0.00,90,58,572.0,572.1,572.0
30.0,23670,-59.7,-88.7,1,0.01,90,57,581.3,581.4,581.3
29.9,23691,-59.5,-88.5,1,0.01,90,57,582.4,582.5,582.4
27.0,24328,-60.3,-88.3,1,0.01,90,50,597.4,597.4,597.4
25.0,24815,-53.8,-86.3,1,0.01,80,25,629.4,629.5,629.4
24.8,24866,-53.1,-86.1,1,0.01,64,23,632.8,632.9,632.8
23.0,25354,-51.8,-84.8,1,0.01,275,1,650.4,650.5,650.4
22.1,25612,-51.1,-84.1,1,0.02,356,6,659.9,660.1,659.9
22.0,25642,-51.2,-84.2,1,0.02,5,7,660.5,660.6,660.5
21.9,25671,-51.3,-84.3,1,0.02,NaN,NaN,661.0,661.2,661.0
