PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
150.0,14240,-66.5,-81.5,11,0.00,120,11,355.3,355.4,355.3
140.3,14630,-69.7,-83.0,13,0.00,125,10,356.6,356.6,356.6
133.1,14935,-72.2,-84.1,15,0.00,155,13,357.5,357.5,357.5
119.9,15545,-77.2,-86.4,22,0.00,165,16,359.2,359.2,359.2
110.0,16046,-81.3,-88.3,30,0.00,146,18,360.4,360.5,360.4
102.2,16459,-81.7,-89.5,26,0.00,130,20,367.5,367.5,367.5
101.0,16524,-81.7,-89.7,25,0.00,57,16,368.6,368.6,368.6
100.0,16580,-82.1,-89.1,30,0.00,355,13,368.9,368.9,368.9
96.7,16764,-83.2,-89.9,31,0.00,355,13,370.2,370.2,370.2
91.6,17069,-85.1,-91.3,33,0.00,350,21,372.4,372.4,372.4
89.4,17202,-85.9,-91.9,34,0.00,25,17,373.3,373.3,373.3
86.7,17374,-84.3,-91.3,29,0.00,10,16,379.8,379.8,379.8
82.2,17678,-81.5,-90.2,22,0.00,50,21,391.4,391.4,391.4
77.9,17983,-78.7,-89.1,17,0.00,110,18,403.3,403.3,403.3
73.8,18288,-75.8,-88.0,13,0.00,115,27,415.5,415.5,415.5
71.9,18434,-74.5,-87.5,12,0.00,78,21,421.4,421.5,421.4
70.0,18593,-74.9,-87.9,12,0.00,110,20,423.9,423.9,423.9
70.0,18590,-74.9,-87.9,12,0.00,40,14,423.8,423.8,423.8
66.7,18870,-75.9,-88.9,12,0.00,69,16,427.5,427.6,427.5
63.0,19202,-75.8,-89.3,11,0.00,20,11,434.8,434.9,434.8
59.7,19507,-75.7,-89.6,10,0.00,340,10,441.6,441.6,441.6
59.0,19578,-75.7,-89.7,10,0.00,314,8,443.2,443.3,443.2
56.7,19812,-73.2,-89.1,7,0.00,230,2,453.9,453.9,453.9
53.9,20117,-70.0,-88.2,5,0.00,95,10,468.1,468.1,468.1
51.2,20422,-66.7,-87.4,4,0.00,115,20,482.6,482.6,482.6
50.8,20464,-66.3,-87.3,4,0.00,115,25,484.6,484.7,484.6
50.0,20560,-66.5,-87.5,4,0.00,115,37,486.4,486.4,486.4
48.6,20726,-67.5,-88.0,4,0.00,100,23,487.9,488.0,487.9
46.2,21031,-69.3,-88.9,4,0.00,115,39,490.8,490.8,490.8
44.6,21243,-70.5,-89.5,5,0.00,105,35,492.8,492.8,492.8
39.7,21946,-67.5,-89.4,3,0.00,110,38,516.8,516.9,516.8
35.9,22555,-64.9,-89.4,2,0.00,80,46,538.5,538.6,538.5
32.5,23165,-62.4,-89.3,2,0.00,105,52,561.1,561.1,561.1
30.0,23650,-60.3,-89.3,1,0.00,105,60,579.7,579.7,579.7
28.0,24082,-59.3,-89.1,1,0.01,105,63,594.0,594.0,594.0
28.0,24079,-59.3,-89.1,1,0.01,105,60,593.9,593.9,593.9
26.7,24384,-58.6,-89.0,1,0.01,105,63,604.2,604.2,604.2
25.4,24693,-57.9,-88.9,1,0.01,NaN,NaN,614.8,614.8,614.8
24.6,24894,-58.7,-88.7,1,0.01,NaN,NaN,618.1,618.2,618.1
23.5,25184,-54.1,-88.1,1,0.01,NaN,NaN,639.7,639.7,639.7
