PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
384.0,7915,-17.2,-29.4,34,0.88,345,11,336.4,339.8,336.6
374.0,8113,-19.0,-29.9,37,0.86,350,11,336.6,339.9,336.8
368.0,8234,-20.1,-30.3,40,0.84,25,11,336.8,340.0,336.9
358.0,8440,-21.9,-30.9,44,0.82,33,10,336.9,340.1,337.1
355.0,8501,-22.4,-30.5,48,0.85,35,10,337.0,340.3,337.2
345.0,8711,-24.3,-29.3,63,0.99,62,11,337.3,341.1,337.5
333.0,8969,-25.1,-27.4,81,1.22,96,13,339.6,344.3,339.9
330.0,9034,-25.6,-27.9,81,1.18,105,13,339.8,344.3,340.1
300.0,9720,-30.7,-32.7,83,0.82,115,21,342.0,345.2,342.2
298.0,9767,-31.1,-33.0,83,0.80,115,21,342.1,345.2,342.3
282.0,10154,-34.3,-35.7,87,0.65,109,24,342.9,345.5,343.1
262.0,10659,-38.8,-41.2,78,0.40,100,27,343.7,345.3,343.8
252.0,10926,-41.1,-44.1,73,0.30,100,27,344.0,345.3,344.1
250.0,10980,-41.3,-45.6,63,0.26,100,27,344.5,345.6,344.6
241.0,11224,-42.9,-50.3,44,0.16,115,34,345.7,346.4,345.8
231.0,11505,-44.8,-55.8,28,0.09,100,30,347.1,347.5,347.1
210.0,12139,-49.0,-68.0,9,0.02,95,52,350.1,350.1,350.1
205.0,12299,-50.1,-71.1,7,0.01,88,46,350.8,350.9,350.8
200.0,12460,-50.9,-68.9,10,0.02,80,40,352.0,352.1,352.0
198.0,12525,-51.3,-68.3,11,0.02,78,39,352.4,352.5,352.4
160.0,13864,-63.1,-70.9,34,0.02,30,10,354.6,354.6,354.6
150.0,14270,-66.7,-71.7,49,0.02,10,2,355.0,355.1,355.0
148.0,14351,-67.4,-72.0,52,0.02,185,1,355.1,355.2,355.2
146.0,14433,-68.1,-72.3,55,0.01,187,2,355.3,355.4,355.3
132.0,15028,-73.3,-77.9,50,0.01,200,11,356.4,356.4,356.4
128.0,15209,-74.9,-79.6,48,0.01,193,15,356.7,356.7,356.7
114.0,15867,-79.0,-83.3,49,0.00,165,32,361.1,361.1,361.1
101.0,16555,-83.3,-87.2,51,0.00,80,10,365.5,365.5,365.5
100.0,16610,-83.3,-87.1,52,0.00,55,9,366.5,366.6,366.5
97.0,16778,-84.0,-87.9,50,0.00,30,9,368.5,368.5,368.5
96.0,16835,-84.2,-88.2,50,0.00,20,11,369.1,369.1,369.1
87.0,17378,-86.3,-90.9,44,0.00,65,10,375.4,375.4,375.4
85.3,17487,-86.7,-91.4,43,0.00,80,13,376.7,376.7,376.7
81.0,17774,-85.0,-91.4,32,0.00,115,27,385.8,385.8,385.8
77.0,18055,-83.4,-91.5,24,0.00,125,40,394.8,394.8,394.8
73.0,18351,-81.6,-91.5,18,0.00,90,32,404.6,404.6,404.6
72.7,18374,-81.5,-91.5,17,0.00,91,30,405.3,405.3,405.3
70.0,18590,-74.7,-87.7,12,0.00,100,15,424.2,424.3,424.2
67.0,18844,-75.6,-89.1,11,0.00,100,12,427.6,427.6,427.6
65.0,19019,-76.3,-90.0,10,0.00,110,13,429.9,429.9,429.9
63.2,19182,-76.9,-90.9,9,0.00,87,14,432.0,432.0,432.0
60.7,19417,-73.1,-89.1,7,0.00,54,16,445.4,445.5,445.4
60.0,19485,-73.3,-89.3,7,0.00,45,17,446.4,446.4,446.4
56.3,19857,-74.7,-90.7,7,0.00,54,22,451.5,451.5,451.5
54.0,20104,-72.2,-89.9,6,0.00,60,26,462.5,462.6,462.5
51.0,20441,-68.9,-88.9,4,0.00,67,16,478.0,478.0,478.0
50.0,20560,-69.3,-89.3,4,0.00,70,12,479.8,479.8,479.8
48.0,20803,-69.8,-89.5,4,0.00,100,13,484.2,484.2,484.2
44.7,21226,-70.7,-89.7,5,0.00,90,18,492.0,492.0,492.0
43.0,21459,-69.2,-89.4,4,0.00,85,21,501.1,501.1,501.1
39.0,22045,-65.5,-88.5,3,0.00,90,47,524.7,524.7,524.7
36.3,22481,-65.9,-88.9,3,0.00,94,43,534.5,534.5,534.5
36.0,NaN,NaN,NaN,NaN,NaN,95,43,NaN,NaN,NaN
