PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
40.0,21893,-66.3,-90.7,2,0.00,80,54,519.0,519.0,519.0
37.0,22366,-65.9,-91.0,2,0.00,95,54,531.6,531.6,531.6
35.0,22704,-65.6,-91.3,2,0.00,95,64,540.8,540.8,540.8
30.0,23640,-64.9,-91.9,1,0.00,95,64,567.1,567.2,567.1
28.0,24061,-64.7,-91.7,1,0.00,95,61,578.9,578.9,578.9
27.6,24149,-64.7,-91.7,1,0.00,94,63,581.4,581.4,581.4
25.0,24763,-59.5,-90.1,1,0.00,90,75,613.1,613.2,613.1
24.1,24990,-57.5,-89.5,1,0.01,86,64,625.2,625.3,625.2
24.0,25017,-57.0,-89.3,1,0.01,85,63,627.3,627.4,627.3
22.1,25550,-47.7,-84.7,1,0.01,80,21,670.0,670.1,670.0
22.0,NaN,NaN,NaN,NaN,NaN,80,19,NaN,NaN,NaN
