PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
262.8,10668,-37.4,-51.4,22,0.13,95,18,345.4,346.0,345.4
251.3,10973,-39.8,-53.8,21,0.10,125,21,346.2,346.7,346.2
250.0,11010,-40.1,-54.1,21,0.10,125,24,346.3,346.8,346.3
219.3,11887,-46.6,-64.1,12,0.03,140,26,349.6,349.7,349.6
216.0,11988,-47.3,-65.3,11,0.03,147,24,349.9,350.1,349.9
209.3,12192,-49.0,-66.2,12,0.02,160,19,350.4,350.5,350.4
200.0,12490,-51.5,-67.5,13,0.02,155,22,351.1,351.2,351.1
194.0,12687,-53.5,-66.5,19,0.03,152,22,350.9,351.1,350.9
190.5,12802,-54.3,-67.6,18,0.02,150,22,351.5,351.6,351.5
181.6,13106,-56.3,-70.4,16,0.02,150,15,353.0,353.1,353.0
171.0,13490,-58.9,-73.9,13,0.01,128,6,354.9,354.9,354.9
164.9,13716,-60.9,-74.7,14,0.01,115,1,355.3,355.4,355.3
150.0,14300,-65.9,-76.9,20,0.01,355,11,356.4,356.4,356.4
149.3,14326,-66.1,-77.0,20,0.01,10,11,356.4,356.5,356.4
141.8,14630,-68.6,-78.6,23,0.01,330,15,357.3,357.4,357.3
121.4,15545,-76.2,-83.4,32,0.00,350,27,359.7,359.7,359.7
114.0,15913,-79.3,-85.3,37,0.00,356,22,360.5,360.5,360.5
109.2,16154,-80.6,-86.1,40,0.00,0,18,362.4,362.4,362.4
103.5,16459,-82.3,-87.1,45,0.00,105,12,364.8,364.8,364.8
101.0,16595,-83.1,-87.5,47,0.00,109,16,365.9,365.9,365.9
100.0,16650,-83.3,-88.0,44,0.00,110,18,366.5,366.6,366.5
98.0,16764,-83.5,-88.2,44,0.00,110,18,368.2,368.3,368.2
92.7,17069,-84.2,-88.8,44,0.00,135,22,372.9,372.9,372.9
87.7,17374,-84.8,-89.4,44,0.00,130,21,377.5,377.5,377.5
83.0,17678,-85.4,-90.0,44,0.00,85,21,382.2,382.2,382.2
78.5,17983,-86.1,-90.6,45,0.00,110,26,387.0,387.0,387.0
75.6,18194,-86.5,-91.0,45,0.00,100,25,390.4,390.4,390.4
70.3,18593,-82.9,-88.8,36,0.00,90,31,406.1,406.1,406.1
70.0,18620,-82.7,-88.7,35,0.00,85,21,407.1,407.2,407.1
67.4,18832,-81.7,-89.7,25,0.00,78,20,413.7,413.8,413.7
65.2,19020,-77.5,-87.5,19,0.00,71,19,426.8,426.9,426.8
63.1,19202,-78.5,-88.2,20,0.00,65,18,428.5,428.5,428.5
59.9,19507,-80.3,-89.3,21,0.00,320,10,431.2,431.2,431.2
59.8,19512,-80.3,-89.3,21,0.00,320,10,431.2,431.3,431.3
56.7,19812,-79.5,-89.4,19,0.00,315,10,439.5,439.6,439.5
53.8,20117,-78.8,-89.5,16,0.00,80,11,448.1,448.1,448.1
50.0,20530,-77.7,-89.7,13,0.00,115,26,460.0,460.0,460.0
48.3,20726,-76.7,-90.0,11,0.00,115,19,467.0,467.0,467.0
45.9,21031,-75.0,-90.5,8,0.00,105,47,478.0,478.0,478.0
43.5,21336,-73.4,-91.0,5,0.00,90,48,489.2,489.2,489.2
42.0,21541,-72.3,-91.3,4,0.00,90,52,496.9,496.9,496.9
37.0,22301,-63.7,-90.7,1,0.00,90,66,537.2,537.3,537.2
33.8,22860,-61.7,-90.0,1,0.00,90,76,556.5,556.5,556.5
30.0,23600,-59.1,-89.1,1,0.00,85,77,582.9,583.0,582.9
27.9,24058,-57.8,-88.2,1,0.01,90,81,598.8,598.8,598.8
26.5,24384,-56.9,-87.6,1,0.01,90,81,610.3,610.4,610.3
25.1,24726,-55.9,-86.9,1,0.01,NaN,NaN,622.6,622.7,622.6
23.0,25280,-57.1,-88.1,1,0.01,NaN,NaN,634.8,634.9,634.8
